"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"67","EFTU_BURPS","Q63PZ6","Burkholderia pseudomallei (strain K96243)","272560","Q63PZ6","BX571965","CAH37226.1","tuf2","tuf1 BPSL3215; tuf2 BPSL3228","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0003924; GO:0005525; GO:0005737","bps:BPSL3215","COG0050",NA
"68","EFTU_BURPS","Q63PZ6","Burkholderia pseudomallei (strain K96243)","272560","Q63PZ6","BX571965","CAH37239.1","tuf1","tuf1 BPSL3215; tuf2 BPSL3228","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0003924; GO:0005525; GO:0005737","bps:BPSL3228","COG0050",NA
"69","EFTU_BURPS","Q63PZ6","Burkholderia pseudomallei (strain K96243)","272560","Q63PZ6","BX571965","CAH37239.1","tuf2","tuf1 BPSL3215; tuf2 BPSL3228","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0003924; GO:0005525; GO:0005737","bps:BPSL3228","COG0050",NA
"70","EFTU_BURPS","Q63PZ6","Burkholderia pseudomallei (strain K96243)","272560","Q63PZ6","BX571965","CAH37239.1","tuf1","tuf1 BPSL3215; tuf2 BPSL3228","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0003924; GO:0005525; GO:0005737","bps:BPSL3215","COG0050",NA
"71","EFTU_BURPS","Q63PZ6","Burkholderia pseudomallei (strain K96243)","272560","Q63PZ6","BX571965","CAH37226.1","tuf2","tuf1 BPSL3215; tuf2 BPSL3228","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0003924; GO:0005525; GO:0005737","bps:BPSL3228","COG0050",NA
"72","EFTU_BURPS","Q63PZ6","Burkholderia pseudomallei (strain K96243)","272560","Q63PZ6","BX571965","CAH37226.1","tuf1","tuf1 BPSL3215; tuf2 BPSL3228","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]","GO:0003746; GO:0003924; GO:0005525; GO:0005737","bps:BPSL3228","COG0050",NA
"73","HGD_BURPS","Q63RD3","Burkholderia pseudomallei (strain K96243)","272560","Q63RD3","BX571965","CAH36747.1","hmgA","hmgA BPSL2739","homogentisate 1,2-dioxygenase activity [GO:0004411]; iron ion binding [GO:0005506]; L-phenylalanine catabolic process [GO:0006559]; tyrosine catabolic process [GO:0006572]","GO:0004411; GO:0005506; GO:0006559; GO:0006572","bps:BPSL2739","COG3508",NA
"74","LPXD_BURPS","Q63T22","Burkholderia pseudomallei (strain K96243)","272560","Q63T22","BX571965","CAH36151.1","lpxD","lpxD BPSL2149","N-acyltransferase activity [GO:0016410]; lipid A biosynthetic process [GO:0009245]","GO:0009245; GO:0016410","bps:BPSL2149","COG1044",NA
"75","COQ7_BURPS","Q63QI7","Burkholderia pseudomallei (strain K96243)","272560","Q63QI7","BX571965","CAH37047.1","coq7","coq7 BPSL3035","plasma membrane [GO:0005886]; 2-octoprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase activity [GO:0008682]; metal ion binding [GO:0046872]; ubiquinone biosynthetic process [GO:0006744]","GO:0005886; GO:0006744; GO:0008682; GO:0046872","bps:BPSL3035","COG2941",NA
"76","COXX_BURPS","Q63XS7","Burkholderia pseudomallei (strain K96243)","272560","Q63XS7","BX571965","CAH34451.1","ctaB","ctaB BPSL0462","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protoheme IX farnesyltransferase activity [GO:0008495]; heme O biosynthetic process [GO:0048034]","GO:0005886; GO:0008495; GO:0016021; GO:0048034","bps:BPSL0462","COG0109",NA
"77","MNME_BURPS","Q63YV9","Burkholderia pseudomallei (strain K96243)","272560","Q63YV9","BX571965","CAH34064.1","mnmE","mnmE trmE BPSL0080","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; tRNA modification [GO:0006400]","GO:0003924; GO:0005525; GO:0005737; GO:0006400; GO:0046872","bps:BPSL0080","COG0486",NA
"78","ARGB_BURPS","Q63YI7","Burkholderia pseudomallei (strain K96243)","272560","Q63YI7","BX571965","CAH34187.1","argB","argB BPSL0200","cytoplasm [GO:0005737]; acetylglutamate kinase activity [GO:0003991]; ATP binding [GO:0005524]; arginine biosynthetic process via ornithine [GO:0042450]","GO:0003991; GO:0005524; GO:0005737; GO:0042450","bps:BPSL0200","COG0548",NA
"79","ARAG_BURPS","Q63QQ7","Burkholderia pseudomallei (strain K96243)","272560","Q63QQ7","BX571965","CAH36977.1","araG","araG BPSL2967","plasma membrane [GO:0005886]; ABC-type L-arabinose transporter activity [GO:0015612]; ATP binding [GO:0005524]; L-arabinose transmembrane transport [GO:0042882]","GO:0005524; GO:0005886; GO:0015612; GO:0042882","bps:BPSL2967","COG1129",NA
"80","APAH_BURPS","P0DMK2","Burkholderia pseudomallei (strain K96243)","272560","P0DMK2","BX571965","CAH36695.1","apaH","apaH BPSL2687","bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity [GO:0008803]","GO:0008803","bps:BPSL2687","COG0639",NA
"81","KDPA_BURPS","Q63VS3","Burkholderia pseudomallei (strain K96243)","272560","Q63VS3","BX571965","CAH35166.1","kdpA","kdpA BPSL1171","integral component of plasma membrane [GO:0005887]; P-type potassium transmembrane transporter activity [GO:0008556]; potassium ion binding [GO:0030955]","GO:0005887; GO:0008556; GO:0030955","bps:BPSL1171","COG2060",NA
"82","BIOD_BURPS","Q63Y24","Burkholderia pseudomallei (strain K96243)","272560","Q63Y24","BX571965","CAH34353.1","bioD","bioD BPSL0365","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; dethiobiotin synthase activity [GO:0004141]; magnesium ion binding [GO:0000287]; biotin biosynthetic process [GO:0009102]","GO:0000287; GO:0004141; GO:0005524; GO:0005737; GO:0009102","bps:BPSL0365","COG0132",NA
"83","GLNE_BURPS","Q63R39","Burkholderia pseudomallei (strain K96243)","272560","Q63R39","BX571965","CAH36845.1","glnE","glnE BPSL2835","[glutamate-ammonia-ligase] adenylyltransferase activity [GO:0008882]; [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [GO:0047388]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; metabolic process [GO:0008152]; regulation of glutamine family amino acid metabolic process [GO:0000820]","GO:0000287; GO:0000820; GO:0005524; GO:0008152; GO:0008882; GO:0047388","bps:BPSL2835","COG1391",NA
"84","GUAA_BURPS","Q63T42","Burkholderia pseudomallei (strain K96243)","272560","Q63T42","BX571965","CAH36130.1","guaA","guaA BPSL2127","ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]","GO:0003922; GO:0005524; GO:0006541; GO:0016462","bps:BPSL2127","COG0519",NA
"85","GUAA_BURPS","Q63T42","Burkholderia pseudomallei (strain K96243)","272560","Q63T42","BX571965","CAH36130.1","guaA","guaA BPSL2127","ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]; glutamine metabolic process [GO:0006541]","GO:0003922; GO:0005524; GO:0006541; GO:0016462","bps:BPSL2127","COG0518",NA
"86","HEM3_BURPS","Q63W73","Burkholderia pseudomallei (strain K96243)","272560","Q63W73","BX571965","CAH35011.1","hemC","hemC BPSL1015","hydroxymethylbilane synthase activity [GO:0004418]; peptidyl-pyrromethane cofactor linkage [GO:0018160]; protoporphyrinogen IX biosynthetic process [GO:0006782]","GO:0004418; GO:0006782; GO:0018160","bps:BPSL1015","COG0181",NA
"87","LPXK_BURPS","Q63WL3","Burkholderia pseudomallei (strain K96243)","272560","Q63WL3","BX571965","CAH34870.1","lpxK","lpxK BPSL0878","ATP binding [GO:0005524]; tetraacyldisaccharide 4'-kinase activity [GO:0009029]; lipid A biosynthetic process [GO:0009245]","GO:0005524; GO:0009029; GO:0009245","bps:BPSL0878","COG1663",NA
"88","KHSE_BURPS","Q63JD9","Burkholderia pseudomallei (strain K96243)","272560","Q63JD9","BX571966","CAH39255.1","thrB","thrB BPSS1779","ATP binding [GO:0005524]; homoserine kinase activity [GO:0004413]; threonine biosynthetic process [GO:0009088]","GO:0004413; GO:0005524; GO:0009088","bps:BPSS1779","COG2334",NA
"89","KCY_BURPS","Q63S05","Burkholderia pseudomallei (strain K96243)","272560","Q63S05","BX571965","CAH36523.1","cmk","cmk BPSL2516","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; CMP kinase activity [GO:0036430]; dCMP kinase activity [GO:0036431]; pyrimidine nucleotide metabolic process [GO:0006220]","GO:0005524; GO:0005737; GO:0006220; GO:0036430; GO:0036431","bps:BPSL2516","COG0283",NA
"90","MSRP_BURPS","Q63Q46","Burkholderia pseudomallei (strain K96243)","272560","Q63Q46","BX571965","CAH37189.1","msrP","msrP BPSL3178","periplasmic space [GO:0042597]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor [GO:0016672]; protein repair [GO:0030091]","GO:0016672; GO:0030091; GO:0042597; GO:0043546; GO:0046872","bps:BPSL3178","COG2041",NA
"91","GPMA_BURPS","Q63XU7","Burkholderia pseudomallei (strain K96243)","272560","Q63XU7","BX571965","CAH34431.1","gpmA","gpmA BPSL0443","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity [GO:0046538]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]","GO:0006094; GO:0006096; GO:0046538","bps:BPSL0443","COG0588",NA
"92","CYNS_BURPS","Q63QS4","Burkholderia pseudomallei (strain K96243)","272560","Q63QS4","BX571965","CAH36960.1","cynS","cynS BPSL2950","cyanate hydratase activity [GO:0008824]; DNA binding [GO:0003677]; cyanate metabolic process [GO:0009439]","GO:0003677; GO:0008824; GO:0009439","bps:BPSL2950","COG1513",NA
"93","LFTR_BURPS","Q63TV3","Burkholderia pseudomallei (strain K96243)","272560","Q63TV3","BX571965","CAH35863.1","aat","aat BPSL1864","cytoplasm [GO:0005737]; leucyltransferase activity [GO:0008914]; protein catabolic process [GO:0030163]","GO:0005737; GO:0008914; GO:0030163","bps:BPSL1864","COG2360",NA
"94","HIS3_BURPS","Q63Q93","Burkholderia pseudomallei (strain K96243)","272560","Q63Q93","BX571965","CAH37142.1","hisI","hisI BPSL3132","cytoplasm [GO:0005737]; magnesium ion binding [GO:0000287]; phosphoribosyl-AMP cyclohydrolase activity [GO:0004635]; zinc ion binding [GO:0008270]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0000287; GO:0004635; GO:0005737; GO:0008270","bps:BPSL3132","COG0139",NA
"95","FDHD_BURPS","Q63X85","Burkholderia pseudomallei (strain K96243)","272560","Q63X85","BX571965","CAH34645.1","fdhD","fdhD BPSL0652","cytoplasm [GO:0005737]; sulfur carrier activity [GO:0097163]; sulfurtransferase activity [GO:0016783]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","GO:0005737; GO:0006777; GO:0016783; GO:0097163","bps:BPSL0652","COG1526",NA
"96","GLPK_BURPS","Q63X50","Burkholderia pseudomallei (strain K96243)","272560","Q63X50","BX571965","CAH34680.1","glpK","glpK BPSL0687","ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]; glycerol catabolic process [GO:0019563]; glycerol metabolic process [GO:0006071]; glycerol-3-phosphate metabolic process [GO:0006072]","GO:0004370; GO:0005524; GO:0006071; GO:0006072; GO:0019563","bps:BPSL0687","COG0554",NA
"97","HIS6_BURPS","Q63Q92","Burkholderia pseudomallei (strain K96243)","272560","Q63Q92","BX571965","CAH37143.1","hisF","hisF BPSL3133","cytoplasm [GO:0005737]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0000107; GO:0005737; GO:0016829","bps:BPSL3133","COG0107",NA
"98","HIS81_BURPS","Q63XM1","Burkholderia pseudomallei (strain K96243)","272560","Q63XM1","BX571965","CAH34508.1","hisC1","hisC1 BPSL0518","histidinol-phosphate transaminase activity [GO:0004400]; pyridoxal phosphate binding [GO:0030170]; histidine biosynthetic process [GO:0000105]","GO:0000105; GO:0004400; GO:0030170","bps:BPSL0518","COG0079",NA
"99","DCD_BURPS","Q63W86","Burkholderia pseudomallei (strain K96243)","272560","Q63W86","BX571965","CAH34998.1","dcd","dcd BPSL1002","dCTP deaminase activity [GO:0008829]; nucleotide binding [GO:0000166]; dUMP biosynthetic process [GO:0006226]; dUTP biosynthetic process [GO:0006229]","GO:0000166; GO:0006226; GO:0006229; GO:0008829","bps:BPSL1002","COG0717",NA
"100","EX7S_BURPS","Q63JF2","Burkholderia pseudomallei (strain K96243)","272560","Q63JF2","BX571966","CAH39239.1","xseB","xseB BPSS1764","cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; DNA catabolic process [GO:0006308]","GO:0005737; GO:0006308; GO:0008855; GO:0009318","bps:BPSS1764","COG1722",NA
"101","FMT_BURPS","Q63YR6","Burkholderia pseudomallei (strain K96243)","272560","Q63YR6","BX571965","CAH34108.1","fmt","fmt BPSL0122","methionyl-tRNA formyltransferase activity [GO:0004479]","GO:0004479","bps:BPSL0122","COG0223",NA
"102","GLMM_BURPS","Q63V83","Burkholderia pseudomallei (strain K96243)","272560","Q63V83","BX571965","CAH35356.1","glmM","glmM BPSL1358","magnesium ion binding [GO:0000287]; phosphoglucosamine mutase activity [GO:0008966]; carbohydrate metabolic process [GO:0005975]","GO:0000287; GO:0005975; GO:0008966","bps:BPSL1358","COG1109",NA
"103","KAD_BURPS","Q63WL6","Burkholderia pseudomallei (strain K96243)","272560","Q63WL6","BX571965","CAH34867.1","adk","adk BPSL0875","cytoplasm [GO:0005737]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; AMP salvage [GO:0044209]","GO:0004017; GO:0005524; GO:0005737; GO:0044209","bps:BPSL0875","COG0563",NA
"104","HEM1_BURPS","Q63QF1","Burkholderia pseudomallei (strain K96243)","272560","Q63QF1","BX571965","CAH37083.1","hemA","hemA BPSL3072","glutamyl-tRNA reductase activity [GO:0008883]; NADP binding [GO:0050661]; protoporphyrinogen IX biosynthetic process [GO:0006782]","GO:0006782; GO:0008883; GO:0050661","bps:BPSL3072","COG0373",NA
"105","HTPG_BURPS","Q63W07","Burkholderia pseudomallei (strain K96243)","272560","Q63W07","BX571965","CAH35081.1","htpG","htpG BPSL1087","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]","GO:0005524; GO:0005737; GO:0006457; GO:0016887; GO:0051082","bps:BPSL1087","COG0326",NA
"106","ASSY_BURPS","Q63U95","Burkholderia pseudomallei (strain K96243)","272560","Q63U95","BX571965","CAH35720.1","argG","argG BPSL1721","cytoplasm [GO:0005737]; argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]; arginine biosynthetic process [GO:0006526]","GO:0004055; GO:0005524; GO:0005737; GO:0006526","bps:BPSL1721","COG0137",NA
"107","KTHY_BURPS","Q63V08","Burkholderia pseudomallei (strain K96243)","272560","Q63V08","BX571965","CAH35438.1","tmk","tmk BPSL1436","ATP binding [GO:0005524]; thymidylate kinase activity [GO:0004798]; dTDP biosynthetic process [GO:0006233]; dTTP biosynthetic process [GO:0006235]","GO:0004798; GO:0005524; GO:0006233; GO:0006235","bps:BPSL1436","COG0125",NA
"108","MNMC_BURPS","Q63Z34","Burkholderia pseudomallei (strain K96243)","272560","Q63Z34","BX571965","CAH33986.1","mnmC","mnmC BPSL0003","cytoplasm [GO:0005737]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-NH group of donors [GO:0016645]; tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity [GO:0004808]; tRNA wobble base modification [GO:0002097]","GO:0002097; GO:0004808; GO:0005737; GO:0016645; GO:0050660","bps:BPSL0003","COG0665",NA
"109","MNMC_BURPS","Q63Z34","Burkholderia pseudomallei (strain K96243)","272560","Q63Z34","BX571965","CAH33986.1","mnmC","mnmC BPSL0003","cytoplasm [GO:0005737]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-NH group of donors [GO:0016645]; tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity [GO:0004808]; tRNA wobble base modification [GO:0002097]","GO:0002097; GO:0004808; GO:0005737; GO:0016645; GO:0050660","bps:BPSL0003","COG4121",NA
"110","NADK_BURPS","Q63R41","Burkholderia pseudomallei (strain K96243)","272560","Q63R41","BX571965","CAH36843.1","nadK","nadK BPSL2833","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]","GO:0003951; GO:0005524; GO:0005737; GO:0006741; GO:0019674; GO:0046872","bps:BPSL2833","COG0061",NA
"111","DADA_BURPS","Q63S25","Burkholderia pseudomallei (strain K96243)","272560","Q63S25","BX571965","CAH36503.1","dadA","dadA BPSL2497","D-amino-acid dehydrogenase activity [GO:0008718]; D-alanine catabolic process [GO:0055130]","GO:0008718; GO:0055130","bps:BPSL2497","COG0665",NA
"112","GATA_BURPS","Q63YJ9","Burkholderia pseudomallei (strain K96243)","272560","Q63YJ9","BX571965","CAH34175.1","gatA","gatA BPSL0188","glutamyl-tRNA(Gln) amidotransferase complex [GO:0030956]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; translation [GO:0006412]","GO:0005524; GO:0006412; GO:0030956; GO:0050567","bps:BPSL0188","COG0154",NA
"113","LCDH_BURPS","Q63MT0","Burkholderia pseudomallei (strain K96243)","272560","Q63MT0","BX571966","CAH38025.1","lcdH","lcdH BPSS0568","cytoplasm [GO:0005737]; carnitine 3-dehydrogenase activity [GO:0047728]; NAD+ binding [GO:0070403]; carnitine catabolic process [GO:0042413]; fatty acid metabolic process [GO:0006631]","GO:0005737; GO:0006631; GO:0042413; GO:0047728; GO:0070403","bps:BPSS0568","COG1250",NA
"114","LEUD_BURPS","Q63JL1","Burkholderia pseudomallei (strain K96243)","272560","Q63JL1","BX571966","CAH39179.1","leuD","leuD BPSS1706","3-isopropylmalate dehydratase complex [GO:0009316]; 3-isopropylmalate dehydratase activity [GO:0003861]; leucine biosynthetic process [GO:0009098]","GO:0003861; GO:0009098; GO:0009316","bps:BPSS1706","COG0066",NA
"115","DAPE_BURPS","Q63T00","Burkholderia pseudomallei (strain K96243)","272560","Q63T00","BX571965","CAH36173.1","dapE","dapE BPSL2171","cobalt ion binding [GO:0050897]; succinyl-diaminopimelate desuccinylase activity [GO:0009014]; zinc ion binding [GO:0008270]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]","GO:0008270; GO:0009014; GO:0009089; GO:0019877; GO:0050897","bps:BPSL2171","COG0624",NA
"116","CH601_BURPS","Q9F712","Burkholderia pseudomallei (strain K96243)","272560","Q9F712","BX571965","AAG32927.1","groEL1","groEL1 groL1 mopA BPSL2697","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; isomerase activity [GO:0016853]; unfolded protein binding [GO:0051082]; protein refolding [GO:0042026]","GO:0005524; GO:0005737; GO:0016853; GO:0016887; GO:0042026; GO:0051082","bps:BPSL2697","COG0459",NA
"117","CH601_BURPS","Q9F712","Burkholderia pseudomallei (strain K96243)","272560","Q9F712","AF287633","CAH36705.1","groEL1","groEL1 groL1 mopA BPSL2697","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; isomerase activity [GO:0016853]; unfolded protein binding [GO:0051082]; protein refolding [GO:0042026]","GO:0005524; GO:0005737; GO:0016853; GO:0016887; GO:0042026; GO:0051082","bps:BPSL2697","COG0459",NA
"118","CH601_BURPS","Q9F712","Burkholderia pseudomallei (strain K96243)","272560","Q9F712","BX571965","CAH36705.1","groEL1","groEL1 groL1 mopA BPSL2697","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; isomerase activity [GO:0016853]; unfolded protein binding [GO:0051082]; protein refolding [GO:0042026]","GO:0005524; GO:0005737; GO:0016853; GO:0016887; GO:0042026; GO:0051082","bps:BPSL2697","COG0459",NA
