"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"60","MDM10_ASPFC","B0Y240","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y240","DS499597","EDP52082.1","mdmB","mdmB mdm10 AFUB_061160","ERMES complex [GO:0032865]; integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial genome maintenance [GO:0000002]; mitochondrial outer membrane translocase complex assembly [GO:0070096]; mitochondrion-endoplasmic reticulum membrane tethering [GO:1990456]; protein insertion into mitochondrial outer membrane [GO:0045040]","GO:0000002; GO:0031307; GO:0032865; GO:0045040; GO:0070096; GO:1990456",NA,NA,NA
"61","EIF3J_ASPFC","B0Y762","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y762","DS499599","EDP49243.1","hcr1","hcr1 AFUB_072690","eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; translation initiation factor activity [GO:0003743]; formation of cytoplasmic translation initiation complex [GO:0001732]","GO:0001732; GO:0003743; GO:0005852; GO:0016282; GO:0033290",NA,NA,NA
"62","EGLX_ASPFC","B0XTU6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XTU6","DS499595","EDP54938.1","AFUB_029980","AFUB_029980","anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]; glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group [GO:0052861]; glucan endo-1,4-beta-glucanase activity, C-3 substituted reducing group [GO:0052862]; cellulose catabolic process [GO:0030245]","GO:0005886; GO:0030245; GO:0031225; GO:0052861; GO:0052862",NA,NA,NA
"63","CTU2_ASPFC","B0Y1E7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y1E7","DS499597","EDP51977.1","ncs2","ncs2 ctu2 AFUB_060070","cytosol [GO:0005829]; nucleotidyltransferase activity [GO:0016779]; tRNA binding [GO:0000049]; protein urmylation [GO:0032447]; tRNA thio-modification [GO:0034227]; tRNA wobble uridine modification [GO:0002098]","GO:0000049; GO:0002098; GO:0005829; GO:0016779; GO:0032447; GO:0034227",NA,NA,NA
"64","BGALA_ASPFC","B0XMP7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XMP7","DS499594","EDP56654.1","lacA","lacA AFUB_013710","extracellular region [GO:0005576]; beta-galactosidase activity [GO:0004565]; polysaccharide catabolic process [GO:0000272]","GO:0000272; GO:0004565; GO:0005576",NA,NA,NA
"65","CHO2_ASPFC","B0XUW3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XUW3","DS499595","EDP55103.1","cho2","cho2 AFUB_031650","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; phosphatidylethanolamine N-methyltransferase activity [GO:0004608]; methylation [GO:0032259]; phosphatidylcholine biosynthetic process [GO:0006656]","GO:0004608; GO:0005789; GO:0006656; GO:0016021; GO:0032259",NA,NA,NA
"66","EXGD_ASPFC","B0Y7W2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y7W2","DS499599","EDP49493.1","exgD","exgD AFUB_075220","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; glucan exo-1,3-beta-glucosidase activity [GO:0004338]; cell wall organization [GO:0071555]; polysaccharide catabolic process [GO:0000272]","GO:0000272; GO:0004338; GO:0005886; GO:0016021; GO:0071555",NA,NA,NA
"67","EXGB_ASPFC","B0XRX9","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRX9","DS499595","EDP54465.1","exgB","exgB AFUB_025210","extracellular region [GO:0005576]; glucan endo-1,6-beta-glucosidase activity [GO:0046557]; cell wall organization [GO:0071555]; polysaccharide catabolic process [GO:0000272]","GO:0000272; GO:0005576; GO:0046557; GO:0071555",NA,NA,NA
"68","MPKA_ASPFC","B0Y4X4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y4X4","DS499598","EDP50723.1","mpkA","mpkA AFUB_070630","cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; cell wall integrity MAPK cascade [GO:0000196]; negative regulation of glucose mediated signaling pathway [GO:1902660]; negative regulation of mitotic cytokinesis [GO:1902413]; positive regulation of calcium ion import across plasma membrane [GO:1905665]; positive regulation of calcium-mediated signaling [GO:0050850]","GO:0000196; GO:0004707; GO:0004712; GO:0005524; GO:0005634; GO:0005737; GO:0050850; GO:1902413; GO:1902660; GO:1905665",NA,NA,NA
"69","ER10B_ASPFC","B0YA65","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YA65","DS499600","EDP48908.1","erg10B","erg10B AFUB_083570","acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]","GO:0016747",NA,NA,NA
"70","ARGJ_ASPFC","B0Y3W4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y3W4","DS499597","EDP51555.1","AFUB_055650","AFUB_055650","mitochondrial matrix [GO:0005759]; acetyl-CoA:L-glutamate N-acetyltransferase activity [GO:0004042]; glutamate N-acetyltransferase activity [GO:0004358]; methione N-acyltransferase activity [GO:0103045]; arginine biosynthetic process [GO:0006526]","GO:0004042; GO:0004358; GO:0005759; GO:0006526; GO:0103045",NA,NA,NA
"71","ARO1_ASPFC","B0XRM8","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRM8","DS499594","EDP56612.1","aroM","aroM AFUB_013230","cytoplasm [GO:0005737]; 3-dehydroquinate dehydratase activity [GO:0003855]; 3-dehydroquinate synthase activity [GO:0003856]; 3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]; shikimate kinase activity [GO:0004765]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]","GO:0003855; GO:0003856; GO:0003866; GO:0004764; GO:0004765; GO:0005524; GO:0005737; GO:0008652; GO:0009073; GO:0009423; GO:0046872",NA,NA,NA
"72","DPP5_ASPFC","B0XRV0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRV0","L48074","EDP54436.1","AFUB_024920","AFUB_024920","extracellular region [GO:0005576]; serine-type peptidase activity [GO:0008236]","GO:0005576; GO:0008236",NA,NA,NA
"73","DPP5_ASPFC","B0XRV0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRV0","DS499595","AAB67282.1","AFUB_024920","AFUB_024920","extracellular region [GO:0005576]; serine-type peptidase activity [GO:0008236]","GO:0005576; GO:0008236",NA,NA,NA
"74","DPP5_ASPFC","B0XRV0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRV0","L48074","AAB67282.1","AFUB_024920","AFUB_024920","extracellular region [GO:0005576]; serine-type peptidase activity [GO:0008236]","GO:0005576; GO:0008236",NA,NA,NA
"75","DPP5_ASPFC","B0XRV0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRV0","DS499595","EDP54436.1","AFUB_024920","AFUB_024920","extracellular region [GO:0005576]; serine-type peptidase activity [GO:0008236]","GO:0005576; GO:0008236",NA,NA,NA
"76","EIF3C_ASPFC","B0YEH1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YEH1","DS499603","EDP47315.1","nip1","nip1 AFUB_099160","cytoplasmic stress granule [GO:0010494]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; multi-eIF complex [GO:0043614]; translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]; formation of cytoplasmic translation initiation complex [GO:0001732]","GO:0001732; GO:0003743; GO:0010494; GO:0016282; GO:0031369; GO:0033290; GO:0043614; GO:0071540; GO:0071541",NA,NA,NA
"77","EFGM_ASPFC","B0Y604","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y604","DS499598","EDP50189.1","mef1","mef1 AFUB_065210","mitochondrion [GO:0005739]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]; mitochondrial translational elongation [GO:0070125]","GO:0003746; GO:0003924; GO:0005525; GO:0005739; GO:0070125",NA,NA,NA
"78","EGLC_ASPFC","B0XXF8","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XXF8","DS499596","EDP53632.1","eglC","eglC AFUB_048180","anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; glucan endo-1,3-beta-D-glucosidase activity [GO:0042973]; cell wall organization [GO:0071555]; polysaccharide catabolic process [GO:0000272]","GO:0000272; GO:0005576; GO:0005886; GO:0031225; GO:0042973; GO:0071555",NA,NA,NA
"79","EXGA_ASPFC","B0XN12","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XN12","DS499594","EDP55704.1","exgA","exgA exg1 AFUB_004010","actin fusion focus [GO:1990819]; division septum [GO:0000935]; extracellular region [GO:0005576]; glucan endo-1,6-beta-glucosidase activity [GO:0046557]; glucan exo-1,3-beta-glucosidase activity [GO:0004338]; metal ion binding [GO:0046872]; fungal-type cell wall beta-glucan metabolic process [GO:0070879]; fungal-type cell wall disassembly involved in conjugation with cellular fusion [GO:1904541]; polysaccharide catabolic process [GO:0000272]","GO:0000272; GO:0000935; GO:0004338; GO:0005576; GO:0046557; GO:0046872; GO:0070879; GO:1904541; GO:1990819",NA,NA,NA
"80","ABNC_ASPFC","B0YDT3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YDT3","DS499602","EDP47817.1","abnC","abnC AFUB_096700","extracellular region [GO:0005576]; arabinan endo-1,5-alpha-L-arabinosidase activity [GO:0046558]; arabinan catabolic process [GO:0031222]; xylan catabolic process [GO:0045493]","GO:0005576; GO:0031222; GO:0045493; GO:0046558",NA,NA,NA
"81","AMPP2_ASPFC","B0XN37","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XN37","DS499594","EDP56727.1","AFUB_014460","AFUB_014460","manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]","GO:0030145; GO:0070006",NA,NA,NA
"82","AMPP3_ASPFC","B0XW47","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XW47","DS499595","EDP54299.1","pepP","pepP AFUB_023550","manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]","GO:0030145; GO:0070006",NA,NA,NA
"83","EGLD_ASPFC","B0Y9G4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y9G4","DS499600","EDP48657.1","eglD","eglD AFUB_080950","extracellular region [GO:0005576]; cellulase activity [GO:0008810]; cellulose binding [GO:0030248]; cellulose catabolic process [GO:0030245]","GO:0005576; GO:0008810; GO:0030245; GO:0030248",NA,NA,NA
"84","GANA_ASPFC","B0XPR3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XPR3","DS499594","EDP56027.1","galA","galA AFUB_007290","extracellular region [GO:0005576]; arabinogalactan endo-1,4-beta-galactosidase activity [GO:0031218]; glucosidase activity [GO:0015926]; cell wall organization [GO:0071555]; pectin catabolic process [GO:0045490]","GO:0005576; GO:0015926; GO:0031218; GO:0045490; GO:0071555",NA,NA,NA
"85","CRED_ASPFC","B0Y7I1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y7I1","DS499599","EDP49362.1","creD","creD AFUB_073890","regulation of protein ubiquitination [GO:0031396]","GO:0031396",NA,NA,NA
"86","FAEB2_ASPFC","B0Y7U1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y7U1","DS499599","EDP49472.1","faeB-2","faeB-2 AFUB_074990","extracellular region [GO:0005576]; feruloyl esterase activity [GO:0030600]; metal ion binding [GO:0046872]; tannase activity [GO:0050318]; xylan catabolic process [GO:0045493]","GO:0005576; GO:0030600; GO:0045493; GO:0046872; GO:0050318",NA,NA,NA
"87","LIS1_ASPFC","B0XM00","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XM00","DS499594","EDP55482.1","nudF","nudF lis1 AFUB_001770","cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; spindle pole [GO:0000922]; dynein complex binding [GO:0070840]; cell division [GO:0051301]; establishment of mitotic spindle orientation [GO:0000132]; microtubule sliding [GO:0051012]","GO:0000132; GO:0000922; GO:0005737; GO:0005874; GO:0005875; GO:0051012; GO:0051301; GO:0070840",NA,NA,NA
"88","KYNU2_ASPFC","B0Y6H2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y6H2","DS499598","EDP50357.1","bna5-2","bna5-2 AFUB_066950","cytoplasm [GO:0005737]; 3-hydroxykynureninase activity [GO:0061981]; kynureninase activity [GO:0030429]; pyridoxal phosphate binding [GO:0030170]; 'de novo' NAD biosynthetic process from tryptophan [GO:0034354]; anthranilate metabolic process [GO:0043420]; L-kynurenine catabolic process [GO:0097053]; quinolinate biosynthetic process [GO:0019805]; tryptophan catabolic process [GO:0006569]","GO:0005737; GO:0006569; GO:0019805; GO:0030170; GO:0030429; GO:0034354; GO:0043420; GO:0061981; GO:0097053",NA,NA,NA
"89","EIF3K_ASPFC","B0XY69","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XY69","DS499596","EDP52815.1","AFUB_039840","AFUB_039840","eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]; formation of cytoplasmic translation initiation complex [GO:0001732]; regulation of translational initiation [GO:0006446]","GO:0001732; GO:0003743; GO:0005852; GO:0006446; GO:0016282; GO:0033290; GO:0043022",NA,NA,NA
"90","PGXC_ASPFC","B0XYC4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XYC4","DS499596","EDP52870.1","pgxC","pgxC AFUB_040410","extracellular region [GO:0005576]; galacturan 1,4-alpha-galacturonidase activity [GO:0047911]; polygalacturonase activity [GO:0004650]; cell wall organization [GO:0071555]; pectin catabolic process [GO:0045490]","GO:0004650; GO:0005576; GO:0045490; GO:0047911; GO:0071555",NA,NA,NA
"91","MPKB_ASPFC","B0Y8W7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y8W7","DS499599","EDP49848.1","mpkB","mpkB AFUB_078810","ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]; protein serine/threonine/tyrosine kinase activity [GO:0004712]","GO:0004707; GO:0004712; GO:0005524",NA,NA,NA
"92","MOCOS_ASPFC","B0Y691","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y691","DS499598","EDP50276.1","hxB","hxB AFUB_066090","lyase activity [GO:0016829]; Mo-molybdopterin cofactor sulfurase activity [GO:0008265]; molybdenum cofactor sulfurtransferase activity [GO:0102867]; molybdenum ion binding [GO:0030151]; pyridoxal phosphate binding [GO:0030170]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]","GO:0006777; GO:0008265; GO:0016829; GO:0030151; GO:0030170; GO:0102867",NA,NA,NA
"93","MMM1_ASPFC","B0YD09","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YD09","DS499602","EDP47543.1","mmm1","mmm1 AFUB_093870","ERMES complex [GO:0032865]; integral component of endoplasmic reticulum membrane [GO:0030176]; lipid binding [GO:0008289]; lipid transport [GO:0006869]; mitochondrial genome maintenance [GO:0000002]; protein insertion into mitochondrial outer membrane [GO:0045040]","GO:0000002; GO:0006869; GO:0008289; GO:0030176; GO:0032865; GO:0045040",NA,NA,NA
"94","KATG_ASPFC","B0YAK0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YAK0","DS499600","EDP49043.1","katG","katG AFUB_084930","cytoplasm [GO:0005737]; catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","GO:0004096; GO:0005737; GO:0006979; GO:0020037; GO:0042744; GO:0046872",NA,NA,NA
"95","MKK2_ASPFC","B0XPE4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XPE4","DS499594","EDP55917.1","mkk2","mkk2 AFUB_006190","cytoplasm [GO:0005737]; division septum [GO:0000935]; ATP binding [GO:0005524]; MAP kinase kinase activity [GO:0004708]; cell wall integrity MAPK cascade [GO:0000196]; positive regulation of calcium-mediated signaling [GO:0050850]","GO:0000196; GO:0000935; GO:0004708; GO:0005524; GO:0005737; GO:0050850",NA,NA,NA
"96","ATP25_ASPFC","B0XVA3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XVA3","DS499595","EDP55178.1","atp25","atp25 AFUB_032410","mitochondrial inner membrane [GO:0005743]; mitochondrial gene expression [GO:0140053]","GO:0005743; GO:0140053",NA,NA,NA
"97","CYNS_ASPFC","B0XV83","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XV83","DS499595","EDP55158.1","cyn1","cyn1 AFUB_032210","cyanate hydratase activity [GO:0008824]; DNA binding [GO:0003677]; cyanate metabolic process [GO:0009439]","GO:0003677; GO:0008824; GO:0009439",NA,NA,NA
"98","END3_ASPFC","B0XR88","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XR88","DS499594","EDP56539.1","end3","end3 sagA AFUB_012500","actin cortical patch [GO:0030479]; endosome membrane [GO:0010008]; plasma membrane [GO:0005886]; actin binding [GO:0003779]; calcium ion binding [GO:0005509]; actin filament organization [GO:0007015]; endocytosis [GO:0006897]","GO:0003779; GO:0005509; GO:0005886; GO:0006897; GO:0007015; GO:0010008; GO:0030479",NA,NA,NA
"99","CBHB_ASPFC","B0Y8K2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y8K2","DS499599","EDP49733.1","cbhB","cbhB AFUB_077630","extracellular region [GO:0005576]; cellulose 1,4-beta-cellobiosidase activity [GO:0016162]; cellulose binding [GO:0030248]; cellulose catabolic process [GO:0030245]","GO:0005576; GO:0016162; GO:0030245; GO:0030248",NA,NA,NA
"100","EIF3B_ASPFC","B0XRG7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRG7","DS499594","EDP55546.1","prt1","prt1 AFUB_002410","cytoplasmic stress granule [GO:0010494]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; multi-eIF complex [GO:0043614]; identical protein binding [GO:0042802]; translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]; formation of cytoplasmic translation initiation complex [GO:0001732]","GO:0001732; GO:0003743; GO:0010494; GO:0016282; GO:0031369; GO:0033290; GO:0042802; GO:0043614; GO:0071540; GO:0071541",NA,NA,NA
